-0.24614,-0.48724,1.2307,-0.27233,2.7296,-1.2534,1.1164,-1.0464,-0.52248,-0.031074,-1.7347,-0.16511,0.087793,-0.31888
-0.28913,-0.48724,1.2307,3.6648,2.7296,-1.8113,0.69008,-1.0376,-0.52248,-0.031074,-1.7347,-0.14671,-0.074648,-0.78642
-0.17024,-0.48724,1.2307,-0.27233,2.7296,-0.81927,1.0631,-1.0314,-0.52248,-0.031074,-1.7347,-1.0376,0.43928,-0.34063
-0.25573,-0.48724,1.2307,3.6648,2.7296,-0.22151,0.97429,-0.97147,-0.52248,-0.031074,-1.7347,-0.39054,0.34546,-0.60158
-0.0091278,-0.48724,1.2307,3.6648,2.7296,-0.18877,0.49825,-0.97333,-0.52248,-0.031074,-1.7347,-2.9428,0.33145,-0.7538
-0.13566,-0.48724,1.2307,-0.27233,2.7296,-1.4412,0.90324,-0.97765,-0.52248,-0.031074,-1.7347,-2.936,0.48829,-1.0256
-0.27785,-0.48724,1.2307,-0.27233,0.43412,0.93702,1.024,-0.91073,-0.52248,-0.031074,-1.7347,0.074002,-1.1291,2.0406
-0.26399,-0.48724,1.2307,-0.27233,0.43412,-0.31117,1.1164,-0.96772,-0.52248,-0.031074,-1.7347,-0.030495,-0.87145,0.19215
-0.25443,-0.48724,1.2307,-0.27233,2.7296,0.32075,1.1164,-0.96364,-0.52248,-0.031074,-1.7347,0.083641,-0.73701,0.083417
-0.27205,-0.48724,1.2307,3.6648,0.43412,-0.049293,0.8535,-0.9482,-0.52248,-0.031074,-1.7347,-0.19447,-1.0017,0.48572
-0.24997,-0.48724,1.2307,-0.27233,0.43412,1.7141,0.78956,-0.86628,-0.52248,-0.031074,-1.7347,0.19449,-1.5296,2.9865
-0.20691,-0.48724,1.2307,3.6648,0.43412,2.1596,1.0524,-0.83314,-0.52248,-0.031074,-1.7347,0.36076,-1.503,2.9865
-0.2435,-0.48724,1.2307,3.6648,0.43412,2.9751,0.89968,-0.77553,-0.52248,-0.031074,-1.7347,0.34806,-1.307,2.9865
-0.15941,-0.48724,1.2307,-0.27233,0.43412,-0.6129,0.82508,-0.65206,-0.52248,-0.031074,-1.7347,0.42101,-0.14186,0.018179
-0.080163,-0.48724,1.2307,-0.27233,0.43412,-0.26136,0.86771,-0.71788,-0.52248,-0.031074,-1.7347,-1.2762,-0.39813,0.26826
-0.1864,-0.48724,1.2307,-0.27233,0.43412,2.3403,0.98139,-0.83067,-0.52248,-0.031074,-1.7347,0.1383,-1.2537,2.9865
-0.2108,-0.48724,1.2307,-0.27233,0.43412,-0.58017,0.37746,-0.6502,-0.52248,-0.031074,-1.7347,-1.4137,-0.071847,0.13778
-0.15266,-0.48724,1.2307,-0.27233,0.43412,0.048911,0.97784,-0.80497,-0.52248,-0.031074,-1.7347,-0.65265,-0.21748,0.13778
-0.13532,-0.48724,1.2307,-0.27233,0.43412,0.16704,0.94587,-0.7278,-0.52248,-0.031074,-1.7347,-0.29174,-0.18668,-0.025313
-0.27973,-0.48724,1.2307,-0.27233,0.43412,-0.58301,0.92455,-0.6502,-0.52248,-0.031074,-1.7347,-0.70523,0.24883,-0.55809
-0.15109,-0.48724,1.2307,-0.27233,0.43412,-0.5759,1.0205,-0.66787,-0.52248,-0.031074,-1.7347,-0.093587,-0.087251,-0.37325
-0.40393,-0.48724,-1.033,-0.27233,-0.38571,-1.0143,0.70785,-0.56938,-0.52248,-0.66595,-0.85708,0.44062,0.28524,0.061671
-0.40943,-0.48724,-1.033,-0.27233,-0.38571,0.18697,0.55154,-0.54554,-0.52248,-0.66595,-0.85708,0.42528,-0.50596,0.11604
-0.41028,-0.48724,-1.033,-0.27233,-0.38571,-0.60578,0.0044442,-0.51913,-0.52248,-0.66595,-0.85708,0.40042,-0.42193,0.007306
-0.41235,-0.48724,-1.033,-0.27233,-0.38571,0.37199,-1.2603,-0.31474,-0.52248,-0.66595,-0.85708,0.37555,-1.0255,0.74667
